trip_id,start_date,delay,day_of_week,time_stamp,stop_sequence,stop_id
585734783,"May 29, 2023",73,Monday,21:11:27,58,60710
585734813,"May 29, 2023",328,Monday,21:11:36,31,61060
585734843,"May 29, 2023",106,Monday,21:09:09,262,80431
585734863,"May 29, 2023",339,Monday,21:11:21,164,61201
585739803,"May 29, 2023",83,Monday,21:11:32,125,61170
585739813,"May 29, 2023",114,Monday,21:11:34,118,60790
585740333,"May 29, 2023",-521,Monday,21:11:22,1,60921
347632313,"May 29, 2023",271,Monday,21:11:18,72,73130
347632323,"May 29, 2023",534,Monday,21:11:35,166,68390
347633173,"May 29, 2023",112,Monday,21:11:33,187,73391
347633273,"May 29, 2023",294,Monday,21:11:22,24,68094
572844263,"May 29, 2023",293,Monday,21:11:36,49,68590
572845463,"May 29, 2023",20,Monday,21:11:20,1,68001
608835313,"May 29, 2023",294,Monday,21:11:32,15,17698
608836733,"May 29, 2023",-87,Monday,21:11:33,248,19590
608836743,"May 29, 2023",136,Monday,21:11:25,266,26510
608649413,"May 29, 2023",85,Monday,21:11:25,317,20250
608649463,"May 29, 2023",153,Monday,21:11:25,1,22557
608649563,"May 29, 2023",-179,Monday,21:11:24,336,1561
608649773,"May 29, 2023",21,Monday,21:11:21,1,10328
608649893,"May 29, 2023",-117,Monday,21:11:29,244,22830
608665013,"May 29, 2023",169,Monday,21:11:23,64,468
585650003,"May 29, 2023",65,Monday,21:11:29,127,14110
585650023,"May 29, 2023",143,Monday,21:11:21,1,1610
608837343,"May 29, 2023",310,Monday,21:11:37,1,28680
610577953,"May 29, 2023",93,Monday,21:11:25,222,2220
581447833,"May 29, 2023",446,Monday,21:09:07,372,490
581447843,"May 29, 2023",120,Monday,21:11:32,329,6176
581447853,"May 29, 2023",27,Monday,21:11:18,149,7160
581447863,"May 29, 2023",196,Monday,21:11:20,32,75750
585649973,"May 29, 2023",503,Monday,21:11:20,320,75840
585649993,"May 29, 2023",109,Monday,21:11:32,286,7880
585650013,"May 29, 2023",-3,Monday,21:11:36,196,7630
585650033,"May 29, 2023",194,Monday,21:11:32,11,538
585746233,"May 29, 2023",236,Monday,21:11:33,437,79972
585746563,"May 29, 2023",-191,Monday,21:11:36,34,50130
585747133,"May 29, 2023",143,Monday,21:11:30,381,55942
585747373,"May 29, 2023",86,Monday,21:11:19,283,58113
585747703,"May 29, 2023",131,Monday,21:11:34,198,58102
464091023,"May 29, 2023",-278,Monday,21:11:20,478,69920
572846273,"May 29, 2023",412,Monday,21:09:20,623,71339
464093203,"May 29, 2023",561,Monday,21:11:25,541,73051
464093213,"May 29, 2023",99,Monday,21:11:33,249,73100
464093543,"May 29, 2023",312,Monday,21:11:23,134,69475
464130563,"May 29, 2023",300,Monday,21:08:47,502,53550
464130843,"May 29, 2023",-133,Monday,21:11:18,441,76228
585737923,"May 29, 2023",95,Monday,21:11:35,264,57460
585738053,"May 29, 2023",39,Monday,21:11:28,806,57512
585738193,"May 29, 2023",142,Monday,21:11:18,1,52305
587744093,"May 29, 2023",56,Monday,21:11:21,12,57609
608951533,"May 29, 2023",35,Monday,21:11:36,1,57774
498134723,"May 29, 2023",292,Monday,21:11:29,197,52636
573102783,"May 29, 2023",6,Monday,21:11:28,367,85853
585739613,"May 29, 2023",227,Monday,21:11:20,342,57400
608952273,"May 29, 2023",-889,Monday,21:11:22,1,57774
608952383,"May 29, 2023",-9,Monday,21:11:23,502,60362
608952693,"May 29, 2023",-138,Monday,21:11:37,112,57930
553258323,"May 29, 2023",148,Monday,21:11:27,41,35336
553259453,"May 29, 2023",162,Monday,21:11:19,208,29865
553259813,"May 29, 2023",210,Monday,21:11:29,69,27150
605405843,"May 29, 2023",166,Monday,21:09:47,367,52281
605405853,"May 29, 2023",-190,Monday,21:11:30,283,52030
605405863,"May 29, 2023",83,Monday,21:11:36,181,21990
605406583,"May 29, 2023",680,Monday,21:11:27,184,21450
605406593,"May 29, 2023",256,Monday,21:11:23,101,51600
562595863,"May 29, 2023",1827,Monday,22:11:35,1,2010
562595893,"May 29, 2023",204,Monday,22:11:33,22,1610
562595923,"May 29, 2023",29,Monday,22:11:30,1,2010
562603193,"May 29, 2023",478,Monday,22:11:32,93,11590
562603223,"May 29, 2023",-151,Monday,22:11:31,1,1085
585735883,"May 29, 2023",-84,Monday,22:11:27,132,79540
585735983,"May 29, 2023",376,Monday,22:11:26,19,361
608945033,"May 29, 2023",245,Monday,22:11:19,23,46610
540786173,"May 29, 2023",417,Monday,22:11:23,6,1480
540786183,"May 29, 2023",998,Monday,22:11:37,197,56165
571878243,"May 29, 2023",53,Monday,22:11:31,17,45320
571878253,"May 29, 2023",7,Monday,22:11:30,430,8440
608966843,"May 29, 2023",49,Monday,22:11:23,247,55450
608967723,"May 29, 2023",97,Monday,22:11:36,212,31131
540786793,"May 29, 2023",916,Monday,22:11:31,42,11132
540787173,"May 29, 2023",45,Monday,22:11:25,62,12351
540800953,"May 29, 2023",1526,Monday,22:11:24,70,13330
540801183,"May 29, 2023",212,Monday,22:11:24,24,1300
556220423,"May 29, 2023",188,Monday,22:11:23,190,31641
608737503,"May 29, 2023",-126,Monday,22:11:28,115,41020
478074653,"May 29, 2023",423,Monday,22:11:28,256,49561
478074663,"May 29, 2023",-57,Monday,22:11:21,56,20110
478075013,"May 29, 2023",173,Monday,22:11:23,506,31890
478075033,"May 29, 2023",83,Monday,22:11:25,320,49574
478075053,"May 29, 2023",-109,Monday,22:11:29,65,40811
559626923,"May 29, 2023",-44,Monday,22:11:37,100,2244
581156273,"May 29, 2023",452,Monday,22:11:26,206,51877
581156283,"May 29, 2023",112,Monday,22:11:18,1,400
581156623,"May 29, 2023",522,Monday,22:10:48,42,47850
548901363,"May 29, 2023",186,Monday,22:11:36,474,50030
548901373,"May 29, 2023",428,Monday,22:11:31,46,515
599452713,"May 29, 2023",425,Monday,22:11:38,384,45780
599452723,"May 29, 2023",159,Monday,22:11:37,30,49356
562595843,"May 29, 2023",1344,Monday,22:11:29,80,12010
559985483,"May 29, 2023",712,Monday,22:11:19,315,58130
585736393,"May 29, 2023",84,Monday,22:11:28,481,99264
561701663,"May 29, 2023",-27,Monday,22:11:26,251,60494
585744053,"May 29, 2023",919,Monday,22:11:26,155,60479
540520953,"May 29, 2023",421,Monday,22:11:23,209,1250
540521113,"May 29, 2023",267,Monday,22:11:38,131,1280
540521123,"May 29, 2023",-146,Monday,22:11:37,1,2550
608833273,"May 29, 2023",82,Monday,22:11:21,80,15201
608833293,"May 29, 2023",1032,Monday,22:11:29,194,22830
608834423,"May 29, 2023",16,Monday,22:11:29,104,15140
572851943,"May 29, 2023",-147,Monday,22:11:32,115,72005
556221573,"May 29, 2023",344,Monday,22:11:34,38,570
556221603,"May 29, 2023",116,Monday,22:11:22,148,13870
407749193,"May 29, 2023",356,Monday,22:11:37,377,65432
572844823,"May 29, 2023",389,Monday,22:11:37,425,65670
572844883,"May 29, 2023",-37,Monday,22:11:20,18,82742
407746263,"May 29, 2023",230,Monday,22:11:33,122,72360
597677193,"May 29, 2023",264,Monday,22:11:36,57,68612
547600493,"May 29, 2023",-449,Monday,22:11:33,396,70460
547600503,"May 29, 2023",-143,Monday,22:11:37,416,25752
547600513,"May 29, 2023",354,Monday,22:11:26,51,25240
547600523,"May 29, 2023",311,Monday,22:11:31,1,74232
581655983,"May 29, 2023",25,Monday,22:11:37,490,72871
581656143,"May 29, 2023",135,Monday,22:11:34,618,68614
548899323,"May 29, 2023",60,Monday,22:11:36,31,28120
548899693,"May 29, 2023",279,Monday,22:11:29,43,590
605412923,"May 29, 2023",254,Monday,22:08:03,118,600
605412983,"May 29, 2023",-28,Monday,22:11:26,1,12690
605413013,"May 29, 2023",-24,Monday,22:11:38,11,480
542152513,"May 29, 2023",-10,Monday,22:11:34,209,26940
608750183,"May 29, 2023",309,Monday,22:11:29,23,29130
535594153,"May 29, 2023",209,Monday,22:11:33,1,2361
535594473,"May 29, 2023",513,Monday,22:11:36,223,10911
599459003,"May 29, 2023",156,Monday,22:11:28,137,26510
553253553,"May 29, 2023",183,Monday,22:11:20,1,35318
583716373,"May 29, 2023",88,Monday,22:11:28,1,16101
541517993,"May 29, 2023",262,Monday,22:11:20,31,98310
589941633,"May 29, 2023",696,Monday,22:11:34,230,82020
541517923,"May 29, 2023",401,Monday,22:07:38,254,35318
571977873,"May 29, 2023",181,Monday,22:11:32,40,39230
562588953,"May 29, 2023",571,Monday,22:10:17,173,538
562588963,"May 29, 2023",31,Monday,22:11:38,145,1500
562588973,"May 29, 2023",266,Monday,22:11:22,1,56151
571639163,"May 29, 2023",416,Monday,22:11:32,76,3760
571639173,"May 29, 2023",52,Monday,22:11:26,25,515
548657053,"May 29, 2023",141,Monday,22:11:28,1,9587
609399453,"May 29, 2023",630,Monday,22:11:33,183,38550
605411083,"May 29, 2023",545,Monday,22:11:34,284,4300
605411103,"May 29, 2023",404,Monday,22:11:31,1,41255
605412943,"May 29, 2023",183,Monday,22:11:38,123,12805
605412953,"May 29, 2023",31,Monday,22:11:38,279,12991
562590353,"May 29, 2023",59,Monday,22:11:26,1,25240
562590503,"May 29, 2023",205,Monday,22:11:37,125,29600
562591023,"May 29, 2023",25,Monday,22:11:25,39,29219
562591193,"May 29, 2023",139,Monday,22:10:15,200,29240
538176463,"May 29, 2023",228,Monday,22:11:34,38,35600
543209413,"May 29, 2023",236,Monday,22:11:38,142,75405
573008843,"May 29, 2023",-107,Monday,22:11:32,102,36791
573009473,"May 29, 2023",231,Monday,22:11:22,40,29247
552404913,"May 29, 2023",68,Monday,22:11:38,176,5840
571874693,"May 29, 2023",510,Monday,22:11:38,43,590
571875733,"May 29, 2023",288,Monday,22:11:32,410,6870
605267453,"May 29, 2023",277,Monday,22:11:33,448,21990
605271253,"May 29, 2023",70,Monday,22:11:27,28,46150
605271433,"May 29, 2023",205,Monday,22:11:31,198,15190
561786633,"May 29, 2023",-104,Monday,22:11:23,605,76970
561786643,"May 29, 2023",172,Monday,22:11:35,89,76720
597736283,"May 29, 2023",8,Monday,22:09:51,680,23421
597736323,"May 29, 2023",66,Monday,22:11:29,313,76302
561776623,"May 29, 2023",383,Monday,22:11:23,212,64065
561777983,"May 29, 2023",91,Monday,22:11:31,21,67652
561778123,"May 29, 2023",182,Monday,22:09:06,409,691
561776283,"May 29, 2023",89,Monday,22:09:29,490,65150
561779193,"May 29, 2023",669,Monday,22:08:25,553,730
608759223,"May 29, 2023",986,Monday,22:11:19,356,21310
608759233,"May 29, 2023",329,Monday,22:11:23,168,42120
608759243,"May 29, 2023",216,Monday,22:11:29,1,11191
608760283,"May 29, 2023",237,Monday,22:11:22,135,32140
556227123,"May 29, 2023",138,Monday,22:11:38,168,17410
556227133,"May 29, 2023",-35,Monday,22:11:28,55,6220
573013083,"May 29, 2023",-241,Monday,22:10:50,376,430
573013093,"May 29, 2023",-33,Monday,22:11:33,226,17260
534515003,"May 29, 2023",287,Monday,22:11:21,129,10020
534515083,"May 29, 2023",202,Monday,22:11:23,83,25000
534523443,"May 29, 2023",-223,Monday,22:09:56,259,82185
553242723,"May 29, 2023",561,Monday,22:11:20,1,35317
562591963,"May 29, 2023",170,Monday,22:11:22,113,8285
562592713,"May 29, 2023",440,Monday,22:11:29,174,8850
562592723,"May 29, 2023",456,Monday,22:11:19,21,450
562592783,"May 29, 2023",1369,Monday,22:11:37,167,8840
562592793,"May 29, 2023",138,Monday,22:11:20,21,8050
562592803,"May 29, 2023",477,Monday,22:11:32,198,8510
562592813,"May 29, 2023",425,Monday,22:11:29,85,8608
562592833,"May 29, 2023",-51,Monday,22:11:28,1,880
562596323,"May 29, 2023",226,Monday,22:11:33,46,9141
562596403,"May 29, 2023",399,Monday,22:11:26,129,430
608647603,"May 29, 2023",260,Monday,22:11:32,16,558
608647663,"May 29, 2023",-137,Monday,22:09:12,125,9580
605228783,"May 29, 2023",246,Monday,22:11:27,31,9581
605228853,"May 29, 2023",35,Monday,22:11:19,45,39010
538177833,"May 29, 2023",-28,Monday,22:11:36,42,35380
616811993,"May 29, 2023",-96,Monday,22:07:53,386,23273
616812833,"May 29, 2023",232,Monday,22:11:36,52,75417
556225413,"May 29, 2023",73,Monday,22:11:31,42,2255
573012433,"May 29, 2023",635,Monday,22:11:29,147,12340
573012443,"May 29, 2023",28,Monday,22:11:29,1,8402
571643743,"May 29, 2023",217,Monday,22:11:35,1,10911
608644973,"May 29, 2023",1969,Monday,22:11:27,61,11132
608644983,"May 29, 2023",896,Monday,22:11:38,9,1510
585734723,"May 29, 2023",47,Monday,22:11:37,58,60710
585734743,"May 29, 2023",-171,Monday,22:11:34,195,60880
585734793,"May 29, 2023",188,Monday,22:09:55,235,52800
585734833,"May 29, 2023",-5,Monday,22:07:03,262,80431
585739763,"May 29, 2023",143,Monday,22:11:28,58,61080
585739783,"May 29, 2023",-24,Monday,22:11:30,148,61180
585740003,"May 29, 2023",44,Monday,22:11:37,123,48949
585750153,"May 29, 2023",-235,Monday,22:11:28,198,61270
347632303,"May 29, 2023",90,Monday,22:11:32,187,73391
347632773,"May 29, 2023",265,Monday,22:11:33,72,73130
347632783,"May 29, 2023",121,Monday,22:11:31,55,68150
347633163,"May 29, 2023",595,Monday,22:11:28,166,68390
572844283,"May 29, 2023",258,Monday,22:11:23,55,68610
572845473,"May 29, 2023",23,Monday,22:11:28,1,68001
608835303,"May 29, 2023",398,Monday,22:11:38,240,28280
608835343,"May 29, 2023",34,Monday,22:11:36,43,600
608835413,"May 29, 2023",451,Monday,22:08:03,400,17024
608835463,"May 29, 2023",79,Monday,22:11:34,46,17755
608836543,"May 29, 2023",433,Monday,22:11:26,204,18696
608649433,"May 29, 2023",79,Monday,22:11:35,336,1561
608650603,"May 29, 2023",164,Monday,22:11:19,232,19898
608650733,"May 29, 2023",38,Monday,22:11:27,9,22260
585650043,"May 29, 2023",633,Monday,22:11:26,213,14360
585650063,"May 29, 2023",5,Monday,22:11:27,140,14150
585650083,"May 29, 2023",228,Monday,22:11:28,1,1610
608837363,"May 29, 2023",107,Monday,22:11:30,59,13620
610578323,"May 29, 2023",-151,Monday,22:11:35,227,400
581447883,"May 29, 2023",-275,Monday,22:09:02,348,420
581447893,"May 29, 2023",216,Monday,22:11:35,138,7140
581447903,"May 29, 2023",17,Monday,22:11:29,73,75800
585650053,"May 29, 2023",436,Monday,22:09:02,380,75932
585650073,"May 29, 2023",654,Monday,22:11:32,241,7730
585650093,"May 29, 2023",80,Monday,22:11:28,196,7630
585650113,"May 29, 2023",182,Monday,22:11:23,11,538
585745913,"May 29, 2023",-10,Monday,22:11:28,492,49290
585746263,"May 29, 2023",-61,Monday,22:11:36,410,59870
585746873,"May 29, 2023",-81,Monday,22:11:34,34,50130
585747143,"May 29, 2023",53,Monday,22:11:27,283,58113
585747403,"May 29, 2023",258,Monday,22:11:23,188,54205
608959823,"May 29, 2023",109,Monday,22:11:33,119,45320
464091033,"May 29, 2023",79,Monday,22:11:34,460,69890
572846283,"May 29, 2023",409,Monday,22:09:53,623,71339
466967513,"May 29, 2023",56,Monday,22:11:30,1,73818
464093233,"May 29, 2023",70,Monday,22:11:35,258,73106
464093563,"May 29, 2023",307,Monday,22:11:37,134,69475
573096853,"May 29, 2023",90,Monday,22:11:36,232,57436
585738193,"May 29, 2023",406,Monday,22:11:34,725,62187
587744113,"May 29, 2023",138,Monday,22:11:36,94,58511
498134743,"May 29, 2023",100,Monday,22:11:37,234,60880
573102813,"May 29, 2023",29,Monday,22:11:30,1,52306
573102823,"May 29, 2023",134,Monday,22:11:25,341,58079
585739183,"May 29, 2023",172,Monday,22:11:37,646,57903
608952273,"May 29, 2023",116,Monday,22:11:37,448,57270
608952393,"May 29, 2023",44,Monday,22:11:26,377,62198
608952583,"May 29, 2023",-11,Monday,22:11:29,112,57930
608952703,"May 29, 2023",27,Monday,22:11:30,1,46465
553259003,"May 29, 2023",-170,Monday,22:10:58,210,10912
553259393,"May 29, 2023",41,Monday,22:11:37,107,17560
553259883,"May 29, 2023",305,Monday,22:11:33,22,38160
605405883,"May 29, 2023",4,Monday,22:11:25,301,52120
605405893,"May 29, 2023",364,Monday,22:11:27,181,21990
605406613,"May 29, 2023",128,Monday,22:11:24,396,1561
605406623,"May 29, 2023",60,Monday,22:11:21,125,22256
562595933,"May 29, 2023",897,Monday,23:11:57,112,2410
562603243,"May 29, 2023",283,Monday,23:11:57,24,29261
561692613,"May 29, 2023",222,Monday,23:11:56,38,99271
561694263,"May 29, 2023",308,Monday,23:11:38,83,45320
608945053,"May 29, 2023",4,Monday,23:11:56,71,54152
540786233,"May 29, 2023",-95,Monday,23:11:55,50,8641
540786263,"May 29, 2023",566,Monday,23:11:46,260,56330
571878293,"May 29, 2023",216,Monday,23:11:48,410,55851
571878303,"May 29, 2023",162,Monday,23:11:58,1,46464
608967093,"May 29, 2023",92,Monday,23:11:51,212,31131
540786813,"May 29, 2023",761,Monday,23:11:54,56,11150
540787193,"May 29, 2023",105,Monday,23:11:48,53,12340
540801103,"May 29, 2023",70,Monday,23:11:47,39,13293
556221503,"May 29, 2023",1085,Monday,23:11:50,346,61012
556221513,"May 29, 2023",77,Monday,23:11:43,1,2220
556227223,"May 29, 2023",121,Monday,23:11:56,73,21880
561584173,"May 29, 2023",-150,Monday,23:11:58,218,45740
478074673,"May 29, 2023",43,Monday,23:11:49,342,41122
478074683,"May 29, 2023",110,Monday,23:11:46,50,20070
478074693,"May 29, 2023",-77,Monday,23:11:43,1,37130
478075073,"May 29, 2023",-460,Monday,23:11:53,330,49592
478075093,"May 29, 2023",103,Monday,23:11:52,59,40828
540520993,"May 29, 2023",45,Monday,23:11:55,24,41290
581156643,"May 29, 2023",386,Monday,23:11:46,51,47872
548901383,"May 29, 2023",199,Monday,23:11:58,474,50030
599452733,"May 29, 2023",294,Monday,23:11:39,408,45840
599452743,"May 29, 2023",84,Monday,23:11:55,30,49356
562595943,"May 29, 2023",1030,Monday,23:11:49,42,11730
562595963,"May 29, 2023",-67,Monday,23:11:53,55,1480
559985513,"May 29, 2023",889,Monday,23:11:48,475,99252
585735933,"May 29, 2023",35,Monday,23:11:54,456,57446
585743903,"May 29, 2023",523,Monday,23:11:42,238,62297
540520963,"May 29, 2023",-51,Monday,23:11:46,237,1690
540521073,"May 29, 2023",-183,Monday,23:11:49,227,3210
608833243,"May 29, 2023",-109,Monday,23:11:38,73,19930
608833663,"May 29, 2023",276,Monday,23:11:51,46,515
556221583,"May 29, 2023",101,Monday,23:11:39,62,1690
407748393,"May 29, 2023",-1630,Monday,23:11:43,1,46479
407749353,"May 29, 2023",-105,Monday,23:11:44,530,65560
572844313,"May 29, 2023",130,Monday,23:11:46,10,85725
407746283,"May 29, 2023",128,Monday,23:11:56,175,72400
597677203,"May 29, 2023",238,Monday,23:11:51,66,68614
547600553,"May 29, 2023",-412,Monday,23:11:43,416,25752
547600563,"May 29, 2023",216,Monday,23:11:41,7,10917
547600573,"May 29, 2023",90,Monday,23:11:58,1,74232
581655993,"May 29, 2023",45,Monday,23:11:57,490,72871
548899483,"May 29, 2023",222,Monday,23:11:42,1,28030
548899583,"May 29, 2023",349,Monday,23:11:49,43,590
605413103,"May 29, 2023",30,Monday,23:11:51,1,12690
605413133,"May 29, 2023",317,Monday,23:11:56,1,430
535594313,"May 29, 2023",168,Monday,23:11:56,1,2361
599459013,"May 29, 2023",-21,Monday,23:11:51,172,18670
562134763,"May 29, 2023",113,Monday,23:11:52,10,17697
583720433,"May 29, 2023",151,Monday,23:11:43,1,16101
541518103,"May 29, 2023",199,Monday,23:11:54,42,82410
571977943,"May 29, 2023",210,Monday,23:11:48,16,81364
562588993,"May 29, 2023",249,Monday,23:09:25,178,558
562589803,"May 29, 2023",55,Monday,23:11:43,115,3570
562594513,"May 29, 2023",88,Monday,23:11:48,1,56151
571639203,"May 29, 2023",606,Monday,23:11:52,1,430
609399493,"May 29, 2023",244,Monday,23:11:39,206,75405
605412993,"May 29, 2023",225,Monday,23:07:48,392,41390
605413043,"May 29, 2023",183,Monday,23:11:39,116,12790
605413053,"May 29, 2023",106,Monday,23:11:46,279,12991
605413113,"May 29, 2023",84,Monday,23:11:58,39,3930
562603413,"May 29, 2023",-245,Monday,23:11:43,131,29261
562590373,"May 29, 2023",62,Monday,23:11:46,1,25240
562590513,"May 29, 2023",235,Monday,23:11:54,152,29630
562591033,"May 29, 2023",14,Monday,23:11:58,66,29222
538176483,"May 29, 2023",287,Monday,23:11:58,38,35600
543207933,"May 29, 2023",213,Monday,23:11:43,142,75405
573008863,"May 29, 2023",-50,Monday,23:11:41,102,36791
573009493,"May 29, 2023",-49,Monday,23:11:40,80,29248
552404083,"May 29, 2023",139,Monday,23:11:49,157,5771
571874643,"May 29, 2023",1214,Monday,23:11:48,1,30635
605267433,"May 29, 2023",-63,Monday,23:11:47,455,19978
605267473,"May 29, 2023",695,Monday,23:11:43,446,35070
605271263,"May 29, 2023",268,Monday,23:11:46,1,45648
605271303,"May 29, 2023",402,Monday,23:11:50,198,15190
561786683,"May 29, 2023",168,Monday,23:11:55,419,76305
561786693,"May 29, 2023",213,Monday,23:11:49,89,76720
597736373,"May 29, 2023",-40,Monday,23:11:42,313,76302
561776643,"May 29, 2023",-6,Monday,23:09:31,409,691
561778133,"May 29, 2023",-292,Monday,23:11:43,303,84292
561779233,"May 29, 2023",371,Monday,23:11:46,434,80485
608759253,"May 29, 2023",-92,Monday,23:11:49,221,79569
608759263,"May 29, 2023",-193,Monday,23:11:41,10,11060
608760293,"May 29, 2023",892,Monday,23:11:41,295,3541
608760303,"May 29, 2023",76,Monday,23:11:41,170,45740
556227153,"May 29, 2023",241,Monday,23:11:51,88,18530
573013103,"May 29, 2023",129,Monday,23:09:58,391,500
573013113,"May 29, 2023",510,Monday,23:11:40,156,36960
534514853,"May 29, 2023",362,Monday,23:11:46,70,24960
553242673,"May 29, 2023",-94,Monday,23:11:58,167,26000
534514873,"May 29, 2023",529,Monday,23:11:51,181,23520
534514883,"May 29, 2023",232,Monday,23:11:47,20,82205
562591983,"May 29, 2023",244,Monday,23:11:49,139,8350
562592733,"May 29, 2023",584,Monday,23:11:53,183,8870
562592743,"May 29, 2023",776,Monday,23:11:57,1,1085
562592823,"May 29, 2023",129,Monday,23:11:47,118,8710
562592993,"May 29, 2023",-67,Monday,23:11:52,36,8080
562593013,"May 29, 2023",700,Monday,23:11:54,1,31137
562596183,"May 29, 2023",279,Monday,23:11:56,31,9140
562596893,"May 29, 2023",219,Monday,23:11:40,20,575
608647523,"May 29, 2023",308,Monday,23:11:44,125,9580
605228803,"May 29, 2023",172,Monday,23:11:54,33,9582
605228873,"May 29, 2023",97,Monday,23:11:56,39,38990
538177853,"May 29, 2023",-73,Monday,23:11:51,42,35380
616812603,"May 29, 2023",381,Monday,23:11:52,359,23872
616813063,"May 29, 2023",228,Monday,23:11:42,106,75410
556225433,"May 29, 2023",27,Monday,23:11:44,49,2260
573012453,"May 29, 2023",228,Monday,23:11:47,214,2285
573012463,"May 29, 2023",103,Monday,23:11:53,1,8402
571643763,"May 29, 2023",116,Monday,23:11:52,8,10912
608644993,"May 29, 2023",743,Monday,23:07:03,162,9587
608645003,"May 29, 2023",413,Monday,23:11:40,75,11150
478066983,"May 29, 2023",122,Monday,23:11:57,58,60710
497916703,"May 29, 2023",256,Monday,23:11:58,170,60830
585734803,"May 29, 2023",136,Monday,23:11:50,164,61201
585739923,"May 29, 2023",224,Monday,23:11:39,45,61070
347632293,"May 29, 2023",69,Monday,23:11:58,104,71322
347632733,"May 29, 2023",-98,Monday,23:11:48,227,67540
572844303,"May 29, 2023",155,Monday,23:11:57,67,68640
572845483,"May 29, 2023",42,Monday,23:11:50,1,68001
608835353,"May 29, 2023",-275,Monday,23:11:45,252,19610
608835423,"May 29, 2023",216,Monday,23:11:55,21,17710
608835543,"May 29, 2023",237,Monday,23:11:47,27,570
608836553,"May 29, 2023",14,Monday,23:11:45,291,26560
608649383,"May 29, 2023",214,Monday,23:11:39,336,1561
608649553,"May 29, 2023",96,Monday,23:11:45,9,22260
608649903,"May 29, 2023",-11,Monday,23:11:49,1,10328
608650113,"May 29, 2023",329,Monday,23:11:46,232,19898
585650123,"May 29, 2023",-77,Monday,23:11:39,149,14170
585650143,"May 29, 2023",61,Monday,23:11:57,11,538
610578193,"May 29, 2023",279,Monday,23:11:53,222,2220
581447923,"May 29, 2023",231,Monday,23:11:45,337,7430
581447933,"May 29, 2023",458,Monday,23:11:54,117,7080
585650153,"May 29, 2023",206,Monday,23:11:50,294,7900
585650173,"May 29, 2023",55,Monday,23:11:48,196,7630
585650193,"May 29, 2023",24,Monday,23:11:49,1,1610
478061353,"May 29, 2023",13,Monday,23:11:48,135,59891
585745943,"May 29, 2023",218,Monday,23:11:42,384,55928
585747743,"May 29, 2023",31,Monday,23:11:38,34,50130
608960323,"May 29, 2023",-95,Monday,23:11:51,492,49290
464093573,"May 29, 2023",706,Monday,23:11:47,449,72540
608950893,"May 29, 2023",660,Monday,23:11:41,703,57111
498134763,"May 29, 2023",51,Monday,23:11:52,244,60890
573102843,"May 29, 2023",68,Monday,23:11:01,371,85855
573103283,"May 29, 2023",29,Monday,23:11:56,1,52306
573098143,"May 29, 2023",364,Monday,23:11:43,435,57250
585739443,"May 29, 2023",-122,Monday,23:11:45,94,57920
608952593,"May 29, 2023",-126,Monday,23:11:53,370,57409
553258553,"May 29, 2023",-226,Monday,23:06:41,213,10914
553258973,"May 29, 2023",199,Monday,23:11:47,75,27160
553259463,"May 29, 2023",77,Monday,23:11:58,53,23230
605405913,"May 29, 2023",353,Monday,23:11:55,283,52030
605405923,"May 29, 2023",144,Monday,23:11:57,181,21990
605406643,"May 29, 2023",296,Monday,23:11:39,199,21500
562596053,"May 29, 2023",55,Monday,00:11:55,1,2010
562603293,"May 29, 2023",-81,Monday,00:11:40,1,1085
561694273,"May 29, 2023",-16,Monday,00:11:40,155,79555
561694283,"May 29, 2023",142,Monday,00:11:43,38,99271
540799083,"May 29, 2023",-164,Monday,00:09:59,390,46420
608760873,"May 29, 2023",7,Monday,00:11:57,430,8440
608760883,"May 29, 2023",170,Monday,00:11:40,1,46464
592815363,"May 29, 2023",27,Monday,00:11:47,212,31131
608966813,"May 29, 2023",93,Monday,00:11:55,178,55375
540786833,"May 29, 2023",726,Monday,00:11:41,63,11520
540787213,"May 29, 2023",100,Monday,00:11:41,57,12350
540801203,"May 29, 2023",-206,Monday,00:11:48,45,3156
556221523,"May 29, 2023",-106,Monday,00:11:42,1,2220
561584103,"May 29, 2023",40,Monday,00:11:41,1,60923
561590033,"May 29, 2023",-28,Monday,00:11:45,97,21940
478074693,"May 29, 2023",-277,Monday,00:11:54,350,41123
478075093,"May 29, 2023",-138,Monday,00:10:38,515,37160
478075113,"May 29, 2023",-14,Monday,00:11:50,333,49586
478075123,"May 29, 2023",143,Monday,00:11:50,39,40826
540520533,"May 29, 2023",-24,Monday,00:11:56,38,1690
540521003,"May 29, 2023",-364,Monday,00:11:50,36,3920
581156653,"May 29, 2023",98,Monday,00:11:55,1,400
548901403,"May 29, 2023",81,Monday,00:11:06,487,50061
599452753,"May 29, 2023",35,Monday,00:11:57,437,30600
562596023,"May 29, 2023",540,Monday,00:11:39,20,430
559985093,"May 29, 2023",77,Monday,00:11:56,456,57446
585736113,"May 29, 2023",-253,Monday,00:09:30,518,640
585744443,"May 29, 2023",123,Monday,00:11:56,376,62333
540521083,"May 29, 2023",-52,Monday,00:11:42,227,3210
608833313,"May 29, 2023",-83,Monday,00:11:44,71,19921
473830133,"May 29, 2023",314,Monday,00:11:50,43,590
407748393,"May 29, 2023",-126,Monday,00:11:54,530,65560
547600593,"May 29, 2023",223,Monday,00:11:50,7,10917
548899613,"May 29, 2023",29,Monday,00:11:47,31,28120
